,Case1,Case2,Case3,Case4,Case5,Case6,Case7,Case8,Case9,Case10,Case11,Case12,Case13,Case14,Case15,Case16,Case17,Case18,Case19,Case20,Case21,Case22,Case23,Case24,Case25,Case26,Case27,Case28,Case29,Case30,Case31,Case32,Case33,Case34,Case35,Case36,Case37,Case38,Case39,Case40,Case41,Case42,Case43,Case44,Case45,Case46,Case47,Case48,Case49,Case50,Case51,Case52,Case53,Case54,Case55,Case56,Case57,Case58,Case59,Case60,Case61,Case62,Case63,Case64,Case65,Case66,Case67,Case68,Case69,Case70,Case71,Case72,Case73,Case74,Case75,Case76,Case77,Case78,Case79,Case80,Case81,Case82,Case83,Case84,Case85,Case86,Case87,Case88,Case89,Case90,Case91,Case92,Case93,Case94,Case95,Case96,Case97,Case98,Case99,Case100,Case101,Case102,Case103,Case104,Case105,Case106,Case107,Case108,Case109,Case110,Case111,Case112,Case113,Case114,Case115,Case116,Case117,Case118,Case119,Case120,Case121
17p13.2,0,0,0,0,0,0,0,0,0.166666667,0,0.166666667,0,0,0,0,0.166666667,0,0.166666667,0,0.166666667,0,0,0,0.166666667,0.166666667,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0,0,0,0.166666667,0,0.166666667,0,0.166666667,0,0,0.166666667,0,0.166666667,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0,0,0.166666667,0,0,0.166666667,0.166666667,0.166666667,0,0,0.166666667,0,0,0,0.166666667,0.166666667,0,0.166666667,0.166666667,0,0,0.166666667
13q33.1,0.150755672,0,0.301511345,0,0,0,0,0,0,0,0.150755672,0,0,0,0.150755672,0.150755672,0.150755672,0,0,0,0,0,0,0.150755672,0.150755672,0.150755672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150755672,0,0.150755672,0.150755672,0,0.150755672,0,0.150755672,0,0,0.150755672,0.150755672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150755672,0,0,0,0,0,0.150755672,0.150755672,0.150755672,0,0.150755672,0.301511345,0,0.150755672,0.150755672,0,0,0.150755672,0.150755672,0,0.150755672,0,0,0.150755672,0,0,0.150755672,0,0,0,0,0.150755672,0.150755672,0.150755672,0.150755672,0,0,0,0.150755672,0.150755672,0,0,0.150755672,0,0.150755672,0.150755672,0,0,0
13q14.11,0.144337567,0,0.288675135,0,0,0,0,0,0,0,0.144337567,0,0,0,0.144337567,0.144337567,0.144337567,0,0,0,0,0,0,0.288675135,0.144337567,0.144337567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144337567,0,0.144337567,0.144337567,0,0.144337567,0,0.144337567,0,0,0.144337567,0.144337567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144337567,0,0,0.144337567,0,0,0,0,0,0.144337567,0.144337567,0.144337567,0,0.144337567,0.288675135,0,0.144337567,0.144337567,0,0,0.144337567,0.144337567,0,0.144337567,0,0,0.144337567,0,0,0.144337567,0,0,0.144337567,0,0.144337567,0.144337567,0.144337567,0,0,0,0,0.144337567,0.144337567,0,0,0.144337567,0,0.144337567,0.144337567,0,0,0
13q12.13,0.141421356,0,0.282842712,0,0,0,0,0,0,0,0,0,0,0,0.141421356,0.141421356,0.141421356,0,0,0,0,0,0,0.282842712,0.141421356,0.141421356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141421356,0,0.282842712,0.141421356,0,0.141421356,0,0.141421356,0,0,0.141421356,0.141421356,0,0,0,0,0,0,0,0,0,0,0.282842712,0,0,0,0,0,0,0,0.141421356,0,0,0,0,0,0.141421356,0.141421356,0.141421356,0,0.141421356,0.141421356,0,0.141421356,0.141421356,0,0,0.141421356,0.141421356,0,0.141421356,0,0,0.141421356,0,0,0.141421356,0,0,0.141421356,0,0.141421356,0.141421356,0.141421356,0,0,0,0,0.141421356,0.141421356,0,0,0.141421356,0,0.141421356,0.141421356,0,0,0
13q12.12,0.140028008,0,0.280056017,0,0,0,0,0,0,0,0,0,0,0,0.140028008,0.140028008,0.140028008,0,0,0,0,0,0,0.280056017,0.140028008,0.140028008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140028008,0,0.140028008,0.140028008,0,0.140028008,0,0.140028008,0,0,0.140028008,0.140028008,0,0,0,0,0,0,0,0,0,0,0.280056017,0,0,0,0,0,0,0,0.140028008,0,0,0,0,0,0.140028008,0.140028008,0.140028008,0,0.140028008,0.140028008,0,0.140028008,0.140028008,0,0,0.140028008,0.140028008,0,0.140028008,0,0,0.140028008,0,0,0.140028008,0,0,0.140028008,0,0.140028008,0.140028008,0.140028008,0,0,0,0,0.140028008,0.140028008,0,0.280056017,0.140028008,0,0.140028008,0.140028008,0,0,0
13q33.2,0.140028008,0,0.280056017,0,0,0,0,0,0,0,0.140028008,0,0,0,0.140028008,0.140028008,0.140028008,0,0,0,0,0,0,0.140028008,0.140028008,0.140028008,0,0.140028008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140028008,0,0.140028008,0.140028008,0,0.140028008,0,0.140028008,0,0,0.140028008,0.140028008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140028008,0,0,0,0,0,0.140028008,0.140028008,0.140028008,0,0.280056017,0.280056017,0,0.140028008,0.140028008,0,0,0.140028008,0.140028008,0,0.140028008,0,0,0.140028008,0,0,0.140028008,0,0,0,0,0.140028008,0.140028008,0.140028008,0.140028008,0,0,0,0.280056017,0.140028008,0,0,0.140028008,0,0.140028008,0.140028008,0,0,0
13q33.3,0.140028008,0,0.280056017,0,0,0,0,0,0,0,0.140028008,0,0,0,0.140028008,0.140028008,0.140028008,0,0,0,0,0,0,0.140028008,0.140028008,0.140028008,0,0.140028008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140028008,0,0.140028008,0.140028008,0,0.140028008,0,0.140028008,0,0,0.140028008,0.140028008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140028008,0,0,0,0,0,0.140028008,0.140028008,0.140028008,0,0.280056017,0.280056017,0,0.140028008,0.140028008,0,0,0.140028008,0.140028008,0,0.140028008,0,0,0.140028008,0,0,0.140028008,0,0,0,0,0.140028008,0.140028008,0.140028008,0.140028008,0,0,0,0.280056017,0.140028008,0,0,0.140028008,0,0.140028008,0.140028008,0,0,0
13q34,0.140028008,0,0.280056017,0,0,0,0,0,0,0,0.140028008,0,0,0,0.140028008,0.140028008,0.140028008,0,0,0,0,0,0,0.140028008,0.140028008,0.140028008,0,0.140028008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140028008,0,0.140028008,0.140028008,0,0.140028008,0,0.140028008,0,0,0.140028008,0.140028008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140028008,0,0,0,0,0,0.140028008,0.140028008,0.140028008,0,0.280056017,0.280056017,0,0.140028008,0.140028008,0,0,0.140028008,0.140028008,0,0.140028008,0,0,0.140028008,0,0,0.140028008,0,0,0,0,0.140028008,0.140028008,0.140028008,0.140028008,0,0,0,0.280056017,0.140028008,0,0,0.140028008,0,0.140028008,0.140028008,0,0,0
13q13.3,0.145864991,0,0.291729983,0,0,0,0,0,0,0,0,0,0,0,0.145864991,0.145864991,0.145864991,0,0,0,0,0,0,0.291729983,0.145864991,0.145864991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145864991,0,0.145864991,0.145864991,0,0.145864991,0,0.145864991,0,0,0.145864991,0.145864991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145864991,0,0,0.145864991,0,0,0,0,0,0.145864991,0.145864991,0.145864991,0,0.145864991,0.291729983,0,0.145864991,0.145864991,0,0,0.145864991,0.145864991,0,0.145864991,0,0,0.145864991,0,0,0.145864991,0,0,0.145864991,0,0.145864991,0.145864991,0.145864991,0,0,0,0,0.145864991,0.145864991,0,0,0.145864991,0,0.145864991,0.145864991,0,0,0
13q32.3,0.150755672,0,0.301511345,0,0,0,0,0,0,0,0.150755672,0,0,0,0.150755672,0.150755672,0.150755672,0,0,0,0,0,0,0.150755672,0.150755672,0.150755672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150755672,0,0.150755672,0.150755672,0,0.150755672,0,0.150755672,0,0,0.150755672,0.150755672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150755672,0,0,0,0,0,0.150755672,0.150755672,0.150755672,0,0.150755672,0.301511345,0,0.150755672,0.150755672,0,0,0.150755672,0.150755672,0,0.150755672,0,0,0.150755672,0,0,0.150755672,0,0,0,0,0.150755672,0.150755672,0.150755672,0.150755672,0,0,0,0.150755672,0.150755672,0,0,0.150755672,0,0.150755672,0.150755672,0,0,0
13q21.1,0.144337567,0,0.288675135,0,0,0,0,0,0,0,0.288675135,0,0,0,0.144337567,0.144337567,0.144337567,0,0,0,0,0,0,0.144337567,0.144337567,0.144337567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144337567,0,0.144337567,0.144337567,0,0.144337567,0,0.144337567,0,0,0.144337567,0.144337567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144337567,0,0,0.144337567,0,0,0,0,0,0.144337567,0.144337567,0.144337567,0,0.144337567,0.288675135,0,0.144337567,0.144337567,0,0,0.144337567,0.144337567,0,0.144337567,0,0,0.144337567,0,0,0.144337567,0,0,0.144337567,0,0.144337567,0.144337567,0.144337567,0,0,0,0,0.144337567,0.144337567,0,0,0.144337567,0,0.144337567,0.144337567,0,0,0
17p13.1,0,0,0,0,0,0,0,0,0.160128154,0,0,0,0,0,0,0.160128154,0,0.160128154,0,0.160128154,0,0,0,0.160128154,0.160128154,0,0,0.160128154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160128154,0.320256308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320256308,0,0,0,0.160128154,0,0,0.160128154,0,0,0,0,0,0,0.160128154,0,0.160128154,0,0.160128154,0,0,0.160128154,0,0.160128154,0,0,0,0.160128154,0,0,0.160128154,0,0,0,0,0,0.160128154,0,0.320256308,0.160128154,0.160128154,0.160128154,0,0,0.160128154,0,0,0,0.160128154,0.160128154,0,0.160128154,0.160128154,0,0,0.160128154
13q31.2,0.150755672,0,0.301511345,0,0,0,0,0,0,0,0.150755672,0,0,0,0.150755672,0.150755672,0.150755672,0,0,0,0,0,0,0.150755672,0.150755672,0.150755672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150755672,0,0.150755672,0.150755672,0,0.150755672,0,0.150755672,0,0,0.150755672,0.150755672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150755672,0,0,0,0,0,0.150755672,0.150755672,0.150755672,0,0.150755672,0.301511345,0,0.150755672,0.150755672,0,0,0.150755672,0.150755672,0,0.150755672,0,0,0.150755672,0,0,0.150755672,0,0,0,0,0.150755672,0.150755672,0.150755672,0.150755672,0,0,0,0.150755672,0.150755672,0,0,0.150755672,0,0.150755672,0.150755672,0,0,0
13q32.2,0.150755672,0,0.301511345,0,0,0,0,0,0,0,0.150755672,0,0,0,0.150755672,0.150755672,0.150755672,0,0,0,0,0,0,0.150755672,0.150755672,0.150755672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150755672,0,0.150755672,0.150755672,0,0.150755672,0,0.150755672,0,0,0.150755672,0.150755672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150755672,0,0,0,0,0,0.150755672,0.150755672,0.150755672,0,0.150755672,0.301511345,0,0.150755672,0.150755672,0,0,0.150755672,0.150755672,0,0.150755672,0,0,0.150755672,0,0,0.150755672,0,0,0,0,0.150755672,0.150755672,0.150755672,0.150755672,0,0,0,0.150755672,0.150755672,0,0,0.150755672,0,0.150755672,0.150755672,0,0,0
13q21.2,0.144337567,0,0.288675135,0,0,0,0,0,0,0,0.288675135,0,0,0,0.144337567,0.144337567,0.144337567,0,0,0,0,0,0,0.144337567,0.144337567,0.144337567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144337567,0,0.144337567,0.144337567,0,0.144337567,0,0.144337567,0,0,0.144337567,0.144337567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144337567,0,0,0,0,0,0.144337567,0.144337567,0.144337567,0,0.144337567,0.288675135,0,0.144337567,0.144337567,0,0,0.144337567,0.144337567,0,0.144337567,0,0,0.144337567,0.144337567,0,0.144337567,0,0,0.144337567,0,0.144337567,0.144337567,0.144337567,0,0,0,0,0.144337567,0.144337567,0,0,0.144337567,0,0.144337567,0.144337567,0,0,0
13q13.2,0.145864991,0,0.291729983,0,0,0,0,0,0,0,0,0,0,0,0.145864991,0.145864991,0.145864991,0,0,0,0,0,0,0.291729983,0.145864991,0.145864991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145864991,0,0.145864991,0.145864991,0,0.145864991,0,0.145864991,0,0,0.145864991,0.145864991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145864991,0,0,0.145864991,0,0,0,0,0,0.145864991,0.145864991,0.145864991,0,0.145864991,0.291729983,0,0.145864991,0.145864991,0,0,0.145864991,0.145864991,0,0.145864991,0,0,0.145864991,0,0,0.145864991,0,0,0.145864991,0,0.145864991,0.145864991,0.145864991,0,0,0,0,0.145864991,0.145864991,0,0,0.145864991,0,0.145864991,0.145864991,0,0,0
13q32.1,0.150755672,0,0.301511345,0,0,0,0,0,0,0,0.150755672,0,0,0,0.150755672,0.150755672,0.150755672,0,0,0,0,0,0,0.150755672,0.150755672,0.150755672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150755672,0,0.150755672,0.150755672,0,0.150755672,0,0.150755672,0,0,0.150755672,0.150755672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150755672,0,0,0,0,0,0.150755672,0.150755672,0.150755672,0,0.150755672,0.301511345,0,0.150755672,0.150755672,0,0,0.150755672,0.150755672,0,0.150755672,0,0,0.150755672,0,0,0.150755672,0,0,0,0,0.150755672,0.150755672,0.150755672,0.150755672,0,0,0,0.150755672,0.150755672,0,0,0.150755672,0,0.150755672,0.150755672,0,0,0
15q22.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229415734,0,0,0,0.229415734,0,0,0.229415734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229415734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229415734,0,0.229415734,0,0,0,0,0,0,0.229415734,0.229415734,0.229415734,0,0.229415734,0,0,0.229415734,0,0.229415734,0,0,0,0.229415734,0,0,0,0,0,0,0,0,0,0,0.229415734,0.229415734,0.229415734,0,0,0,0.229415734,0,0,0,0.229415734,0.229415734,0,0,0,0,0,0
4q35.1,0,0,0,0,0,0,0,0,0,0,0.338061702,0,0,0,0,0.338061702,0,0,0,0.169030851,0.169030851,0,0,0.169030851,0.169030851,0,0,0.169030851,0,0,0.338061702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169030851,0,0,0,0,0,0,0,0.338061702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169030851,0.169030851,0.169030851,0,0,0.169030851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169030851,0.169030851,0,0,0.169030851,0,0,0,0.169030851,0.169030851,0,0,0,0,0,0.338061702
13q31.3,0.150755672,0,0.301511345,0,0,0,0,0,0,0,0.150755672,0,0,0,0.150755672,0.150755672,0.150755672,0,0,0,0,0,0,0.150755672,0.150755672,0.150755672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150755672,0,0.150755672,0.150755672,0,0.150755672,0,0.150755672,0,0,0.150755672,0.150755672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150755672,0,0,0,0,0,0.150755672,0.150755672,0.150755672,0,0.150755672,0.301511345,0,0.150755672,0.150755672,0,0,0.150755672,0.150755672,0,0.150755672,0,0,0.150755672,0,0,0.150755672,0,0,0,0,0.150755672,0.150755672,0.150755672,0.150755672,0,0,0,0.150755672,0.150755672,0,0,0.150755672,0,0.150755672,0.150755672,0,0,0
15q14,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.166666667,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0.166666667,0,0,0,0,0,0,0.166666667,0,0.166666667,0.166666667,0.166666667,0,0,0.166666667,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0.166666667,0,0,0,0.166666667,0.166666667,0,0,0,0.333333333,0,0
7q36.2,0,0,0,0,0,0,0,0.162221421,0.162221421,0,0,0,0.162221421,0,0,0,0.162221421,0,0.162221421,0,0.162221421,0,0.162221421,0,0,0,0.162221421,0.162221421,0,0,0,0,0,0,0.162221421,0,0,0,0,0,0,0,0,0.162221421,0.162221421,0.162221421,0,0,0.162221421,0.162221421,0,0,0,0.162221421,0.162221421,0,0.162221421,0,0,0,0,0,0,0,0,0,0,0,0,0.162221421,0,0,0.162221421,0,0,0,0,0,0,0.162221421,0.162221421,0,0.162221421,0.162221421,0,0.162221421,0.162221421,0,0.162221421,0,0,0,0,0,0,0.162221421,0,0.162221421,0,0,0,0,0,0,0.162221421,0.162221421,0,0,0,0.162221421,0.162221421,0.162221421,0.162221421,0,0.162221421,0,0.162221421,0.162221421,0,0,0
13q21.31,0.149071198,0,0.298142397,0,0,0,0,0,0,0,0,0,0,0,0.149071198,0.149071198,0.149071198,0,0,0,0,0,0,0.149071198,0.149071198,0.149071198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149071198,0,0.149071198,0.149071198,0,0.149071198,0,0.149071198,0,0,0.149071198,0.149071198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149071198,0,0,0,0,0,0.149071198,0.149071198,0.149071198,0,0.149071198,0.298142397,0,0.149071198,0.149071198,0,0,0.149071198,0.149071198,0,0.149071198,0,0,0.149071198,0.149071198,0,0.149071198,0,0,0.149071198,0,0.149071198,0.149071198,0.149071198,0.149071198,0,0,0,0.149071198,0.149071198,0,0,0.149071198,0,0.149071198,0.149071198,0,0,0
13q13.1,0.145864991,0,0.291729983,0,0,0,0,0,0,0,0,0,0,0,0.145864991,0.145864991,0.145864991,0,0,0,0,0,0,0.291729983,0.145864991,0.145864991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145864991,0,0.145864991,0.145864991,0,0.145864991,0,0.145864991,0,0,0.145864991,0.145864991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145864991,0,0,0.145864991,0,0,0,0,0,0.145864991,0.145864991,0.145864991,0,0.145864991,0.291729983,0,0.145864991,0.145864991,0,0,0.145864991,0.145864991,0,0.145864991,0,0,0.145864991,0,0,0.145864991,0,0,0.145864991,0,0.145864991,0.145864991,0.145864991,0,0,0,0,0.145864991,0.145864991,0,0,0.145864991,0,0.145864991,0.145864991,0,0,0
15q13.3,0,0,0,0,0,0.316227766,0,0.316227766,0,0,0,0,0,0,0,0,0,0,0,0.316227766,0.158113883,0,0,0,0.158113883,0,0,0.158113883,0,0,0,0,0.316227766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158113883,0.158113883,0,0.158113883,0,0,0,0,0,0,0.158113883,0,0.158113883,0.158113883,0.158113883,0,0,0.158113883,0,0.158113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158113883,0.158113883,0.158113883,0.158113883,0,0,0.158113883,0,0,0,0.158113883,0.158113883,0,0,0,0.316227766,0,0
13q12.2,0.141421356,0,0.282842712,0,0,0,0,0,0,0,0,0,0,0,0.141421356,0.141421356,0.141421356,0,0,0,0,0,0,0.282842712,0.141421356,0.141421356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141421356,0,0.282842712,0.141421356,0,0.141421356,0,0.141421356,0,0,0.141421356,0.141421356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141421356,0,0,0,0,0,0.141421356,0.141421356,0.141421356,0,0.141421356,0.141421356,0,0.141421356,0.141421356,0,0,0.141421356,0.141421356,0,0.141421356,0,0,0.141421356,0,0,0.141421356,0,0,0.141421356,0,0.141421356,0.141421356,0.141421356,0,0,0,0,0.141421356,0.141421356,0,0.282842712,0.141421356,0,0.141421356,0.141421356,0,0,0
15q15.2,0,0,0,0,0,0.316227766,0,0,0,0,0,0,0.316227766,0,0,0,0,0,0,0.316227766,0.158113883,0,0,0,0.158113883,0,0,0.158113883,0,0,0,0,0.316227766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158113883,0.158113883,0,0.158113883,0,0,0,0,0,0,0.158113883,0,0.158113883,0,0.158113883,0,0,0.158113883,0,0.158113883,0,0,0,0,0,0,0,0.158113883,0,0,0,0,0,0,0.158113883,0.158113883,0.158113883,0.158113883,0,0,0.158113883,0,0,0,0.158113883,0.158113883,0,0,0,0.316227766,0,0
7q36.3,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0,0,0.166666667,0,0,0,0.166666667,0,0.166666667,0,0.166666667,0,0.166666667,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0.166666667,0.166666667,0,0,0,0.166666667,0.166666667,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0.166666667,0.166666667,0,0.166666667,0.166666667,0,0.166666667,0.166666667,0,0.166666667,0,0,0,0,0,0,0.166666667,0,0.166666667,0,0,0,0,0,0,0.166666667,0.166666667,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0.166666667,0,0.166666667,0.166666667,0,0,0
15q13.1,0,0,0,0,0,0.316227766,0,0.316227766,0,0,0,0,0,0,0,0,0,0,0,0.316227766,0.158113883,0,0,0,0.158113883,0,0,0.158113883,0,0,0,0,0.316227766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158113883,0.158113883,0,0.158113883,0,0,0,0,0,0,0.158113883,0,0.158113883,0.158113883,0.158113883,0,0,0.158113883,0,0.158113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158113883,0.158113883,0.158113883,0.158113883,0,0,0.158113883,0,0,0,0.158113883,0.158113883,0,0,0,0.316227766,0,0
15q13.2,0,0,0,0,0,0.316227766,0,0.316227766,0,0,0,0,0,0,0,0,0,0,0,0.316227766,0.158113883,0,0,0,0.158113883,0,0,0.158113883,0,0,0,0,0.316227766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158113883,0.158113883,0,0.158113883,0,0,0,0,0,0,0.158113883,0,0.158113883,0.158113883,0.158113883,0,0,0.158113883,0,0.158113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158113883,0.158113883,0.158113883,0.158113883,0,0,0.158113883,0,0,0,0.158113883,0.158113883,0,0,0,0.316227766,0,0
7q21.13,0,0,0,0,0,0,0,0.162221421,0.162221421,0,0,0,0.162221421,0,0,0.162221421,0.162221421,0,0,0,0,0,0.162221421,0,0,0,0.162221421,0,0,0,0,0,0,0,0.162221421,0,0,0,0,0,0,0,0,0.162221421,0.162221421,0.162221421,0,0,0.162221421,0.162221421,0,0,0,0.162221421,0.162221421,0,0.162221421,0,0,0,0,0,0,0,0,0,0,0.324442842,0,0,0,0,0.162221421,0,0,0,0,0,0,0.162221421,0.162221421,0,0.162221421,0.162221421,0,0.162221421,0.162221421,0,0.162221421,0,0,0,0.162221421,0,0,0.162221421,0,0.162221421,0,0,0,0,0,0,0.162221421,0.162221421,0,0,0,0.162221421,0.162221421,0,0,0,0.162221421,0,0.162221421,0.162221421,0,0,0
13q31.1,0.147441956,0,0.294883912,0,0,0,0,0,0,0,0.147441956,0,0,0,0.147441956,0.147441956,0.147441956,0,0,0,0,0,0,0.147441956,0.147441956,0.147441956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147441956,0,0.147441956,0.147441956,0,0.147441956,0,0.147441956,0,0,0.147441956,0.147441956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147441956,0,0,0,0,0,0.147441956,0.147441956,0.147441956,0,0.147441956,0.294883912,0,0.147441956,0.147441956,0,0,0.147441956,0.147441956,0,0.147441956,0,0,0.147441956,0.147441956,0,0.147441956,0,0,0.147441956,0,0.147441956,0.147441956,0.147441956,0.147441956,0,0,0,0.147441956,0.147441956,0,0,0.147441956,0,0.147441956,0.147441956,0,0,0
4q35.2,0,0,0,0,0,0,0,0,0,0,0.338061702,0,0,0,0,0.338061702,0,0,0,0.169030851,0.169030851,0,0,0.169030851,0.169030851,0,0,0.169030851,0,0,0.338061702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169030851,0,0,0,0,0,0,0,0.338061702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169030851,0.169030851,0.169030851,0,0,0.169030851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169030851,0.169030851,0,0,0.169030851,0,0,0,0.169030851,0.169030851,0,0,0,0,0,0.338061702
7q32.1,0,0,0,0,0,0,0,0.174077656,0.174077656,0,0,0,0,0,0,0,0.174077656,0,0,0,0.174077656,0,0.174077656,0,0,0,0.174077656,0.174077656,0,0,0,0,0,0,0.174077656,0,0,0,0,0,0,0,0,0.174077656,0.174077656,0.174077656,0,0,0.174077656,0.174077656,0,0,0,0.174077656,0.174077656,0,0.174077656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174077656,0,0,0,0,0,0,0.174077656,0.174077656,0,0.174077656,0.174077656,0,0.174077656,0.174077656,0,0.174077656,0,0,0,0,0,0,0.174077656,0,0.174077656,0,0,0,0,0,0,0.174077656,0.174077656,0,0,0,0.174077656,0.174077656,0,0,0,0.174077656,0,0.174077656,0.174077656,0,0,0
17p11.2,0,0,0,0,0,0,0,0,0.179605302,0,0,0,0,0,0,0.179605302,0,0.179605302,0,0.179605302,0,0,0,0.179605302,0.179605302,0,0,0.179605302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179605302,0.359210604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179605302,0,0,0.179605302,0,0,0,0,0,0,0.179605302,0,0.179605302,0,0.179605302,0,0,0.179605302,0,0.179605302,0,0,0,0.179605302,0,0,0.179605302,0,0,0,0,0,0.179605302,0,0,0.179605302,0.179605302,0.179605302,0,0,0.179605302,0,0,0,0.179605302,0.179605302,0,0.179605302,0.179605302,0,0,0.179605302
